"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Carver County","MN","Minneapolis-St. Paul-Bloomington",584,1916,0.00683131897004729,0.00471945464079706,-0.0113519091847265,32249
2019-04-30,"Flathead County","MT","Kalispell",585,1447,0.00207756232686981,0.00346740638002774,0.0515988372093023,24745
2019-04-30,"Campbell County","KY","Cincinnati",586,1236,-0.00483091787439614,-0.0198255352894528,0.0131147540983607,34459
2019-04-30,"Story County","IA","Ames",587,1202,-0.0115131578947368,-0.0219690805532954,-0.0631332813717849,30951
2019-04-30,"Gallatin County","MT","Bozeman",588,1713,0.00646298472385429,0.00705467372134039,0.0190362879238548,28434
2019-04-30,"Platte County","MO","Kansas City",589,1494,-0.00200400801603206,-0.004,0.0296347346657478,31186
2019-04-30,"Buchanan County","MO","St. Joseph",590,753,0.004,0.0161943319838057,0.0650636492220651,30559
2019-04-30,"Grant County","WA","Moses Lake",591,1031,0.00782013685239492,0.0238331678252234,0.0456389452332657,25882
2019-04-30,"Grafton County","NH","Claremont-Lebanon",592,1507,0.0141318977119785,0.0307797537619699,0.0912382331643737,50740
2019-04-30,"Matanuska Susitna Borough","AK","Anchorage",593,1509,0.00466045272969374,0.0013271400132714,-0.005273566249176,20578
2019-04-30,"Chemung County","NY","Elmira",594,1039,-0.000961538461538462,-0.0316868592730662,-0.117247238742566,26976
2019-04-30,"Crawford County","PA","Meadville",595,989,-0.025615763546798,-0.0499519692603266,-0.0351219512195122,23829
2019-04-30,"Dodge County","WI","Beaver Dam",596,1060,-0.0148698884758364,-0.0293040293040293,-0.0203327171903882,30579
2019-04-30,"Calvert County","MD","Washington-Arlington-Alexandria",597,1768,0.000565930956423316,0.00340522133938706,0.0131805157593123,40687
2019-04-30,"Sherburne County","MN","Minneapolis-St. Paul-Bloomington",598,1512,0.00132450331125828,0.00198807157057654,0.0558659217877095,34805
2019-04-30,"Lapeer County","MI","Detroit-Warren-Dearborn",599,1137,-0.0164359861591695,-0.0331632653061225,0.0115658362989324,33259
2019-04-30,"Grand Traverse County","MI","Traverse City",600,1434,-0.00347463516330785,-0.00829875518672199,0.0264853256979241,41890
2019-04-30,"Wood County","WV","Parkersburg-Vienna",601,895,-0.00111607142857143,-0.00111607142857143,0.0554245283018868,30254
2019-04-30,"Rogers County","OK","Tulsa",602,1011,0.00597014925373134,0.0150602409638554,0.0642105263157895,17107
2019-04-30,"Angelina County","TX","Lufkin",603,1098,-0.00272479564032698,-0.024,-0.0385288966725044,19242
2019-04-30,"Hunt County","TX","Dallas-Fort Worth-Arlington",604,1113,0.0018001800180018,0.0018001800180018,0.0155109489051095,21651
2019-04-30,"Muskingum County","OH","Zanesville",605,923,-0.00323974082073434,-0.0159914712153518,0.0324384787472036,29950
2019-04-30,"Benton County","OR","Corvallis",606,1868,0.00322234156820623,0.00863930885529158,0.0429927414852038,25433
2019-04-30,"Rockdale County","GA","Atlanta-Sandy Springs-Roswell",607,1265,0.0071656050955414,0.0185185185185185,0.0568086883876358,33336
2019-04-30,"Suffolk City","VA","Virginia Beach-Norfolk-Newport News",608,1509,-0.000662251655629139,-0.00198412698412698,0.0120724346076459,31224
2019-04-30,"Saint Croix County","WI","Minneapolis-St. Paul-Bloomington",609,1602,-0.00124688279301746,-0.0189834660134721,0.04296875,32039
2019-04-30,"Walton County","GA","Atlanta-Sandy Springs-Roswell",610,1389,0.00725163161711385,0.0281273131014064,0.08515625,29400
2019-04-30,"Jefferson County","WI","Watertown-Fort Atkinson",611,1254,0.012924071082391,0.0304026294165982,0.0423940149625935,30387
2019-04-30,"Midland County","MI","Midland",612,1156,-0.00857632933104631,0.0113735783027122,0.151394422310757,30326
2019-04-30,"Saint Clair County","AL","Birmingham-Hoover",613,1246,0.00322061191626409,0.00890688259109312,0.00564971751412429,25971
2019-04-30,"Saint Landry Parish","LA","Opelousas",614,1052,-0.0213953488372093,-0.0427661510464058,-0.0427661510464058,16309
2019-04-30,"Madison County","KY","Richmond-Berea",615,1049,-0.00850661625708885,-0.0196261682242991,0.00191021967526266,26495
2019-04-30,"Lee County","MS","Tupelo",616,1150,0.00436681222707424,0.0087719298245614,0.0222222222222222,22759
2019-04-30,"Newport County","RI","Providence-Warwick",617,2153,0.00560485754320411,0.010323791647114,-0.0439609236234458,34762
2019-04-30,"Bannock County","ID","Pocatello",618,967,0.0178947368421053,0.0353319057815846,0.0211193241816262,23603
2019-04-30,"Howard County","IN","Kokomo",619,808,0.00873907615480649,0.00372670807453416,-0.0194174757281553,32375
2019-04-30,"Josephine County","OR","Grants Pass",620,1348,0.00672143390589993,0.00898203592814371,0.037721324095458,14559
2019-04-30,"Talladega County","AL","Talladega-Sylacauga",621,903,0,0.00333333333333333,0.0284738041002278,20062
2019-04-30,"Clinton County","NY","Plattsburgh",622,1458,0.00137362637362637,-0.013531799729364,-0.0214765100671141,21643
2019-04-30,"Orange County","TX","Beaumont-Port Arthur",623,1160,0.000862812769628991,-0.00343642611683849,-0.072,29581
2019-04-30,"Clearfield County","PA","DuBois",624,944,-0.0115183246073298,-0.0187110187110187,0.00106044538706257,31445
2019-04-30,"Cascade County","MT","Great Falls",625,1228,0,0.00490998363338789,0.0424448217317487,26581
2019-04-30,"Burleigh County","ND","Bismarck",626,1506,-0.0006635700066357,0.0175675675675676,0.0944767441860465,26550
2019-04-30,"Maury County","TN","Nashville-Davidson--Murfreesboro--Franklin",627,1290,0,0.0031104199066874,0.018957345971564,38953
2019-04-30,"Cattaraugus County","NY","Olean",628,1106,-0.0229681978798587,-0.0587234042553191,-0.0721476510067114,25254
2019-04-30,"Lauderdale County","MS","Meridian",629,1029,-0.00675675675675676,-0.00193986420950533,0.101713062098501,18481
2019-04-30,"Cayuga County","NY","Auburn",630,1307,-0.0246268656716418,-0.0452885317750183,-0.0325684678016284,22578
2019-04-30,"Glynn County","GA","Brunswick",631,1441,0.00698812019566737,0.0263532763532764,0.0681986656782802,34999
2019-04-30,"Scioto County","OH","Portsmouth",632,902,0.00222222222222222,0.0157657657657658,0.069988137603796,17147
2019-04-30,"Elmore County","AL","Montgomery",633,1033,-0.00481695568400771,-0.0038572806171649,0.0423814328960646,38721
2019-04-30,"Raleigh County","WV","Beckley",634,815,0.00369458128078818,0.013681592039801,0.0238693467336683,24971
2019-04-30,"Henderson County","TX","Athens",635,1348,-0.0029585798816568,-0.00369549150036955,0.053948397185301,19704
2019-04-30,"Island County","WA","Oak Harbor",636,1680,0.003584229390681,0.0108303249097473,0.0200364298724954,40041
2019-04-30,"Rockwall County","TX","Dallas-Fort Worth-Arlington",637,1866,0.00592991913746631,0.00974025974025974,-0.000535618639528656,28372
2019-04-30,"Frederick County","VA","Winchester",638,1480,0.002031144211239,0.0102389078498294,0.0342417889587701,28197
2019-04-30,"Lincoln County","NC","Charlotte-Concord-Gastonia",639,1144,0.00350877192982456,0.00438981562774363,0.00350877192982456,35139
2019-04-30,"Franklin County","WA","Kennewick-Richland",640,1362,0.00442477876106195,0.00963676797627873,0.018698578908003,21963
2019-04-30,"Ross County","OH","Chillicothe",641,960,-0.0153846153846154,-0.024390243902439,-0.0153846153846154,20032
2019-04-30,"Sullivan County","NY",,642,1373,0,0.00365497076023392,0.0561538461538462,30974
2019-04-30,"Jefferson County","AR","Pine Bluff",643,739,-0.00404312668463612,-0.0107095046854083,-0.00269905533063428,19024
2019-04-30,"Christian County","MO","Springfield",644,829,0.0036319612590799,0.0134474327628362,0.00729040097205346,9077
2019-04-30,"Kosciusko County","IN","Warsaw",645,1202,0.00250208507089241,0.00250208507089241,0.0186440677966102,29719
2019-04-30,"Payne County","OK","Stillwater",646,1162,-0.00257510729613734,-0.00683760683760684,-0.00598802395209581,15423
2019-04-30,"Twin Falls County","ID","Twin Falls",647,1092,0.0018348623853211,-0.00455788514129444,-0.0471204188481675,22216
2019-04-30,"Cheshire County","NH","Keene",648,1461,-0.0034106412005457,-0.00747282608695652,0.0259831460674157,22033
2019-04-30,"Erie County","OH","Sandusky",649,1094,-0.011743450767841,-0.0223413762287757,-0.00725952813067151,30635
2019-04-30,"White County","AR","Searcy",650,903,-0.00550660792951542,-0.0131147540983607,0.0586166471277843,24227
2019-04-30,"Bartholomew County","IN","Columbus",651,1185,0.00253807106598985,0.00253807106598985,-0.0141430948419301,29610
2019-04-30,"Lancaster County","SC","Charlotte-Concord-Gastonia",652,1285,-0.00232919254658385,-0.000777604976671851,0.0717264386989158,32879
2019-04-30,"Valencia County","NM","Albuquerque",653,1045,0,0.0106382978723404,0.106991525423729,28779
2019-04-30,"Rockingham County","VA","Harrisonburg",654,1286,-0.00618238021638331,-0.00771604938271605,0.0797649034424853,22101
2019-04-30,"Van Buren County","MI","Kalamazoo-Portage",655,1160,0.00346020761245675,0.011333914559721,0.0274579273693534,28616
2019-04-30,"Leavenworth County","KS","Kansas City",656,1259,0.00159108989657916,0.00478850758180367,0.00398724082934609,22257
2019-04-30,"Cole County","MO","Jefferson City",657,931,0.00866738894907909,0.00648648648648649,0.0010752688172043,21349
2019-04-30,"Umatilla County","OR","Hermiston-Pendleton",658,1329,-0.0082089552238806,-0.0140949554896142,0.0539254559873117,18946
2019-04-30,"Cape Girardeau County","MO","Cape Girardeau",659,943,0.00533049040511727,0.0261153427638738,0.0548098434004474,37911
2019-04-30,"Lynchburg City","VA","Lynchburg",660,967,0.0010351966873706,-0.00411946446961895,0.0442764578833693,23532
2019-04-30,"Lewis County","WA","Centralia",661,1277,-0.00156372165754496,0.0232371794871795,0.109470026064292,24853
2019-04-30,"Natrona County","WY","Casper",662,1144,0.00615655233069481,0.0150842945874002,0.0843601895734597,25917
2019-04-30,"Polk County","OR","Salem",663,1611,0.00373831775700935,0.0075046904315197,0.0768716577540107,19025
2019-04-30,"Coryell County","TX","Killeen-Temple",664,874,0.00807381776239908,0.0174621653084983,0.0294464075382803,18072
2019-04-30,"Clinton County","MI","Lansing-East Lansing",665,1311,0.00691244239631336,0.0162790697674419,0.0816831683168317,25629
2019-04-30,"Anderson County","TN","Knoxville",666,988,0.0040650406504065,0.0238341968911917,0.0658036677454153,33532
2019-04-30,"Forrest County","MS","Hattiesburg",667,1008,0.00900900900900901,0.0130653266331658,0.0254323499491353,19844
2019-04-30,"Wood County","WI","Wisconsin Rapids-Marshfield",668,951,-0.015527950310559,-0.0216049382716049,-0.00314465408805032,24063
2019-04-30,"Floyd County","IN","Louisville/Jefferson County",669,1215,0.00579470198675497,0.0141903171953255,0.0150375939849624,33971
2019-04-30,"Putnam County","FL","Palatka",670,1029,0.00292397660818713,-0.00387221684414327,-0.00675675675675676,17796
2019-04-30,"Bullitt County","KY","Louisville/Jefferson County",671,1238,0.000808407437348424,0.000808407437348424,0.0654044750430293,30527
2019-04-30,"Oconee County","SC","Seneca",672,1125,-0.00265957446808511,0.000889679715302491,0.0775862068965517,31740
2019-04-30,"Bastrop County","TX","Austin-Round Rock",673,1394,0,0.000717875089734386,0.00359971202303816,20295
2019-04-30,"Christian County","KY","Clarksville",674,874,0,0.0092378752886836,0.0246189917936694,16181
2019-04-30,"Augusta County","VA","Staunton-Waynesboro",675,1376,-0.00506146059291396,-0.00217548948513416,0.0511841100076394,26043
2019-04-30,"Surry County","NC","Mount Airy",676,1068,-0.000935453695042095,0.0028169014084507,0.103305785123967,13165
2019-04-30,"Nassau County","FL","Jacksonville",677,1605,0.006900878293601,0.00753295668549906,0.0462842242503259,28259
2019-04-30,"Iberia Parish","LA","Lafayette",678,1035,-0.0198863636363636,-0.0345149253731343,-0.00384985563041386,21564
2019-04-30,"Monroe County","FL","Key West",679,3394,-0.000883132175448925,0.00473653049141504,0.0325524794645573,44733
2019-04-30,"Wagoner County","OK","Tulsa",680,1138,-0.000877963125548727,-0.000877963125548727,-0.00611353711790393,32318
2019-04-30,"Grays Harbor County","WA","Aberdeen",681,1042,0.00871248789932236,0.0205680705190989,0.0854166666666667,32135
2019-04-30,"Chelan County","WA","Wenatchee",682,1614,0.00310752019888129,0.0202275600505689,0.0590551181102362,33373
2019-04-30,"Putnam County","TN","Cookeville",683,1114,-0.0026857654431513,0.0081447963800905,0.110667996011964,24677
2019-04-30,"Yuba County","CA","Yuba City",684,1447,0.0069589422407794,0.0276988636363636,0.094553706505295,19028
2019-04-30,"Aroostook County","ME",,685,1053,-0.0158878504672897,-0.0513513513513514,-0.095360824742268,23181
2019-04-30,"McKinley County","NM","Gallup",686,1082,0.0150093808630394,0.0314585319351764,0.0618253189401374,3566
2019-04-30,"Clallam County","WA","Port Angeles",687,1473,-0.00135593220338983,-0.00540175557056043,0.0186721991701245,29949
2019-04-30,"Franklin County","MA","Greenfield Town",688,1785,-0.0165289256198347,-0.0304182509505703,0.015358361774744,25260
2019-04-30,"Riley County","KS","Manhattan",689,1227,0.00327064595257563,0.00987654320987654,-0.0128720836685438,17200
2019-04-30,"Muskogee County","OK","Muskogee",690,669,0.00299850074962519,0.00299850074962519,0.0340030911901082,32568
2019-04-30,"Bulloch County","GA","Statesboro",691,1090,-0.00274473924977127,-0.00728597449908925,-0.0036563071297989,17462
2019-04-30,"Grant County","IN","Marion",692,780,-0.00889453621346887,-0.0188679245283019,0.0103626943005181,25976
2019-04-30,"Hancock County","IN","Indianapolis-Carmel-Anderson",693,1340,0.00149476831091181,0,0.035548686244204,26238
2019-04-30,"Creek County","OK","Tulsa",694,875,0.00459242250287026,0.0174418604651163,0.0269953051643192,26461
2019-04-30,"Jefferson County","OH","Weirton-Steubenville",695,728,0,0,-0.0228187919463087,24947
2019-04-30,"Greenwood County","SC","Greenwood",696,990,-0.00801603206412826,-0.010989010989011,0.00712105798575788,6266
2019-04-30,"Pottawatomie County","OK","Shawnee",697,814,0.00246305418719212,0.00992555831265509,0.0251889168765743,31003
2019-04-30,"Barrow County","GA","Atlanta-Sandy Springs-Roswell",698,1278,0.00709219858156028,0.02485966319166,0.0739495798319328,23297
2019-04-30,"Wilkes County","NC","North Wilkesboro",699,1111,-0.00626118067978533,-0.00626118067978533,0.0560836501901141,18144
2019-04-30,"Harrison County","WV","Clarksburg",700,889,0.00679501698754247,0.0136830102622577,0.0446533490011751,20760
2019-04-30,"Wayne County","IN","Richmond",701,816,-0.00244498777506112,-0.00244498777506112,0.0225563909774436,27662
2019-04-30,"Morgan County","IN","Indianapolis-Carmel-Anderson",702,1198,-0.000834028356964137,-0.00332778702163062,0.00841750841750842,24613
2019-04-30,"Greene County","TN","Greeneville",703,845,-0.00705052878965922,-0.0035377358490566,0.143437077131258,41804
2019-04-30,"Walker County","GA","Chattanooga",704,1022,-0.00776699029126214,-0.01256038647343,0.0525231719876416,24081
2019-04-30,"Bedford County","VA","Lynchburg",705,1264,-0.00236779794790845,-0.00236779794790845,0.0152610441767068,26598
2019-04-30,"Lonoke County","AR","Little Rock-North Little Rock-Conway",706,966,0.00311526479750779,0.0020746887966805,-0.00617283950617284,23001
2019-04-30,"Walker County","TX","Huntsville",707,1336,0,-0.00074794315632012,0.010590015128593,9019
2019-04-30,"Rutherford County","NC","Forest City",708,1016,0.00494559841740851,0.0129611166500499,0.0661070304302204,44402
2019-04-30,"Columbia County","FL","Lake City",709,1219,-0.00327064595257563,-0.00327064595257563,0.0563258232235702,14711
2019-04-30,"Columbia County","PA","Bloomsburg-Berwick",710,1102,-0.0169491525423729,-0.0299295774647887,-0.00988319856244385,19463
2019-04-30,"Adams County","IL","Quincy",711,1053,-0.0149672591206735,-0.0374771480804388,-0.0547576301615799,22686
2019-04-30,"Troup County","GA","LaGrange",712,959,0.00841219768664564,0.0267665952890792,0.0873015873015873,22264
2019-04-30,"James City County","VA","Virginia Beach-Norfolk-Newport News",713,1804,0.00277932184546971,0.00389538119087368,-0.00331491712707182,29525
2019-04-30,"Laurens County","SC","Greenville-Anderson-Mauldin",714,1024,0.000977517106549365,0.0108588351431392,0.0491803278688525,12214
2019-04-30,"Marion County","OH","Marion",715,847,0.00833333333333333,0.0241837968561064,0.0561097256857855,24016
2019-04-30,"Carteret County","NC","Morehead City",716,1342,0.00599700149925038,0.0236460717009916,0.114617940199336,39371
2019-04-30,"Klamath County","OR","Klamath Falls",717,1148,0.000871839581517001,0.00613496932515337,0.0295964125560538,24335
2019-04-30,"Robertson County","TN","Nashville-Davidson--Murfreesboro--Franklin",718,1261,0.00398089171974522,0.00799360511590727,0.0120385232744783,29982
2019-04-30,"Dallas County","IA","Des Moines-West Des Moines",719,1562,-0.00191693290734824,-0.000639795265515035,0.0169270833333333,33236
2019-04-30,"Salem County","NJ","Philadelphia-Camden-Wilmington",720,1231,0.00736497545008183,0.0165152766308836,-0.008058017727639,21708
