"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2019-04-30,"Deary","ID","Moscow","Latah County",11941,1292,-0.00231660231660232,-0.00308641975308642,0.0344275420336269,466
2019-04-30,"Austinburg","OH","Ashtabula","Ashtabula County",11942,1116,-0.0115146147032772,-0.00976042590949423,0,529
2019-04-30,"Forestport","NY","Utica-Rome","Oneida County",11943,1347,-0.00590405904059041,0.00447427293064877,0.0393518518518519,1021
2019-04-30,"Grove City","MN",,"Meeker County",11944,1182,-0.00672268907563025,-0.0117056856187291,0.0233766233766234,541
2019-04-30,"Perry","ME",,"Washington County",11945,1222,-0.0032626427406199,-0.025518341307815,-0.0362776025236593,570
2019-04-30,"May","TX","Brownwood","Brown County",11946,908,0.00776914539400666,0.0202247191011236,0.0509259259259259,1169
2019-04-30,"Orleans","MI","Ionia","Ionia County",11947,1066,-0.0309090909090909,-0.0607929515418502,-0.029143897996357,537
2019-04-30,"Thomasboro","IL","Champaign-Urbana","Champaign County",11948,925,-0.00107991360691145,-0.00430570505920344,-0.0117521367521368,610
2019-04-30,"Williamsfield","OH","Ashtabula","Ashtabula County",11949,888,-0.00112485939257593,0.0102389078498294,0.0325581395348837,480
2019-04-30,"Island Heights","NJ","New York-Newark-Jersey City","Ocean County",11950,1970,0.00510204081632653,0.0144181256436663,0.00922131147540984,780
2019-04-30,"Honor","MI","Traverse City","Benzie County",11951,1255,0.00159616919393456,-0.00159108989657916,0.0312243221035333,783
2019-04-30,"Fairplay","MD","Hagerstown-Martinsburg","Washington County",11952,1407,0.00213675213675214,-0.00283486888731396,0.0136887608069164,444
2019-04-30,"Whittemore","MI",,"Iosco County",11953,849,-0.00117647058823529,-0.00585480093676815,0.0204326923076923,891
2019-04-30,"Hughestown","PA","Scranton--Wilkes-Barre--Hazleton","Luzerne County",11954,928,-0.0021505376344086,-0.00642398286937901,0.0969267139479905,580
2019-04-30,"Hurley","NM","Silver City","Grant County",11955,790,-0.00878293601003764,-0.00378310214375788,0.0704607046070461,574
2019-04-30,"Milford","PA","New York-Newark-Jersey City","Pike County",11956,1421,0.00780141843971631,0.0208333333333333,-0.0280437756497948,714
2019-04-30,"Clearfield","PA","Johnstown","Cambria County",11957,886,-0.00449438202247191,0.0649038461538462,0.120101137800253,418
2019-04-30,"Georgetown","CO","Denver-Aurora-Lakewood","Clear Creek County",11958,1752,0.00921658986175115,0.0138888888888889,0.028169014084507,667
2019-04-30,"Illinois City","IL","Davenport-Moline-Rock Island","Rock Island County",11959,957,0.00209424083769634,0.0170031880977683,-0.0184615384615385,466
2019-04-30,"Encantada-Ranchito El Calaboz","TX","Brownsville-Harlingen","Cameron County",11960,805,0.00374064837905237,0.0138539042821159,-0.0122699386503067,648
2019-04-30,"Lovejoy","GA","Atlanta-Sandy Springs-Roswell","Clayton County",11961,1073,0.0056232427366448,0.0238549618320611,0.0971370143149284,1859
2019-04-30,"Kline","PA","Pottsville","Schuylkill County",11962,748,0.00402684563758389,0.017687074829932,0.0701001430615164,611
2019-04-30,"North Granby","CT","Hartford-West Hartford-East Hartford","Hartford County",11963,2157,0.00418994413407821,0.012200844673862,0.0521951219512195,645
2019-04-30,"Au Gres","MI",,"Arenac County",11964,889,-0.00112359550561798,-0.00224466891133558,0.0277456647398844,3466
2019-04-30,"Ellsworth","MI",,"Antrim County",11965,1078,-0.00185185185185185,-0.0146252285191956,0.0131578947368421,1166
2019-04-30,"Otterbein","IN","Lafayette-West Lafayette","Benton County",11966,880,0.0149942329873126,0.0304449648711944,0.00571428571428571,647
2019-04-30,"Hillsboro Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",11967,2355,-0.00211864406779661,0.00813356164383562,0.0728929384965831,2539
2019-04-30,"Point Reyes Station","CA","San Francisco-Oakland-Hayward","Marin County",11968,3857,-0.00413116447198554,-0.0210659898477157,-0.0309045226130653,815
2019-04-30,"Sabillasville","MD","Washington-Arlington-Alexandria","Frederick County",11969,1504,0.000665335994677312,0.010073875083949,0.0674237047551455,681
2019-04-30,"Francestown","NH","Manchester-Nashua","Hillsborough County",11970,1789,-0.00167410714285714,-0.00555864369093941,0.0498826291079812,815
2019-04-30,"Hiawatha","KS",,"Brown County",11971,756,0.008,-0.00263852242744063,-0.0307692307692308,1348
2019-04-30,"Marion Station","MD","Salisbury","Somerset County",11972,1359,0.000736377025036819,0.0149365197908887,0.102189781021898,1716
2019-04-30,"North Topsail Beach","NC","Jacksonville","Onslow County",11973,1187,0.00253378378378378,0.0206362854686157,0.126185958254269,2854
2019-04-30,"Roland","IA","Ames","Story County",11974,1102,-0.00720720720720721,-0.0143112701252236,-0.0621276595744681,683
2019-04-30,"Unionville","IN","Bloomington","Monroe County",11975,1448,0.000691085003455425,0.00695410292072323,0.0631424375917768,1052
2019-04-30,"Ottertail","MN","Fergus Falls","Otter Tail County",11976,1264,-0.0239382239382239,-0.0453172205438066,-0.0224284609435422,1564
2019-04-30,"Sidney","IL","Champaign-Urbana","Champaign County",11977,1108,0.0137236962488564,0.0374531835205993,0.0100273473108478,707
2019-04-30,"Shongaloo","LA","Shreveport-Bossier City","Webster Parish",11978,1058,-0.0158139534883721,-0.0266789328426863,0.0242013552758954,457
2019-04-30,"Lower Mahanoy","PA","Sunbury","Northumberland County",11979,802,0.00375469336670839,-0.00865265760197775,-0.0948081264108352,621
2019-04-30,"Jemez Springs","NM","Albuquerque","Sandoval County",11980,1265,-0.00393700787401575,-0.00862068965517241,0.0136217948717949,756
2019-04-30,"Wenona","IL","Peoria","Marshall County",11981,959,0.00104384133611691,-0.00104166666666667,0.00313807531380753,554
2019-04-30,"Scottsville","NY","Rochester","Monroe County",11982,1442,0.00278164116828929,0.0076869322152341,0.0263345195729537,719
2019-04-30,"Union","WA","Shelton","Mason County",11983,1455,0.000687757909215956,-0.00274160383824537,0.0146443514644351,1233
2019-04-30,"Kure Beach","NC","Wilmington","New Hanover County",11984,1881,0.00588235294117647,0.0245098039215686,0.120309708159619,2303
2019-04-30,"Brightwood","VA",,"Madison County",11985,1370,0.00146198830409357,0.00735294117647059,0.0231516056758775,554
2019-04-30,"Salome","AZ",,"La Paz County",11986,1172,0.00514579759862779,0.0173611111111111,0.0673952641165756,639
2019-04-30,"Cartersville","VA",,"Cumberland County",11987,1265,0.00556438791732909,0.00957701516360734,0.0136217948717949,691
2019-04-30,"Lake Hamilton","FL","Lakeland-Winter Haven","Polk County",11988,1159,-0.000862068965517241,0.00520381613183001,0.0545950864422202,513
2019-04-30,"Pegram","TN","Nashville-Davidson--Murfreesboro--Franklin","Cheatham County",11989,1522,0.00594844679444812,0.0126413838988689,0.0525587828492393,984
2019-04-30,"Manson","IA",,"Calhoun County",11990,807,0,0.00749063670411985,0.0125470514429109,862
2019-04-30,"Swansboro","NC","Jacksonville","Onslow County",11991,1150,0.00349040139616056,0.0195035460992908,0.0579576816927323,1519
2019-04-30,"Fontana","WI","Whitewater-Elkhorn","Walworth County",11992,1830,-0.00218102508178844,-0.0134770889487871,-0.155514536225196,3291
2019-04-30,"Alden","MI",,"Antrim County",11993,1168,-0.00426257459505541,-0.0143459915611814,0.0236634531113059,1099
2019-04-30,"Pink","OK","Shawnee","Pottawatomie County",11994,695,0.00288600288600289,0.0116448326055313,0.0808709175738725,1270
2019-04-30,"North Norwich","NY",,"Chenango County",11995,1243,-0.014274385408406,-0.0243328100470958,-0.00480384307445957,455
2019-04-30,"Winfield","NJ","New York-Newark-Jersey City","Union County",11996,1869,0.00160771704180064,0.0179738562091503,0.0631399317406143,690
2019-04-30,"Middleburg","PA","Selinsgrove","Snyder County",11997,987,-0.0256663376110563,-0.0527831094049904,-0.058206106870229,441
2019-04-30,"Perrinton","MI","Alma","Gratiot County",11998,949,-0.00732217573221757,-0.0145379023883697,0.0182403433476395,952
2019-04-30,"Addison","VT",,"Addison County",11999,1586,-0.00188797986154814,-0.0463018641010223,-0.0842956120092379,535
2019-04-30,"Norfolk","CT","Torrington","Litchfield County",12000,2035,-0.00683260126891166,0.00942460317460317,0.0976267529665588,855
2019-04-30,"Perrysville","IN","Terre Haute","Vermillion County",12001,856,0.00824499411071849,0.0178359096313912,0.0288461538461538,557
2019-04-30,"Paron","AR","Little Rock-North Little Rock-Conway","Saline County",12002,1161,-0.00343347639484979,-0.00257731958762887,0.0516304347826087,462
2019-04-30,"Clayton","WA","Spokane-Spokane Valley","Stevens County",12003,1399,0.00430725053840632,0.0115690527838033,0.0463724756918474,598
2019-04-30,"Cotter","AR","Mountain Home","Baxter County",12004,929,-0.00747863247863248,-0.0106496272630458,-0.0221052631578947,566
2019-04-30,"Ulster","PA","Sayre","Bradford County",12005,1079,-0.00369344413665743,0.00372093023255814,0.0651530108588351,562
2019-04-30,"Hancock","MN",,"Stevens County",12006,1063,-0.0157407407407407,-0.0371376811594203,0.0181992337164751,462
2019-04-30,"Berry Creek","CA","Chico","Butte County",12007,1329,0.0152788388082506,0.0439905734485467,0.100165562913907,586
2019-04-30,"Williamsburg","IN","Richmond","Wayne County",12008,901,0,0.00445930880713489,0.0157835400225479,614
2019-04-30,"Marion","PA","Reading","Berks County",12009,1394,0.00722543352601156,0.0145560407569141,-0.00428571428571429,523
2019-04-30,"Warrensburg","IL","Decatur","Macon County",12010,1054,-0.00753295668549906,-0.00846660395108184,0.0183574879227053,555
2019-04-30,"Tracys Landing","MD","Baltimore-Columbia-Towson","Anne Arundel County",12011,1950,0.00102669404517454,-0.00763358778625954,0.00463678516228748,719
2019-04-30,"Amboy","MN","Mankato-North Mankato","Blue Earth County",12012,1301,0.000769230769230769,-0.0143939393939394,0.0108780108780109,583
2019-04-30,"Orland","IN","Angola","Steuben County",12013,1024,-0.00292112950340798,-0.00485908649173955,0.0138613861386139,639
2019-04-30,"Lorenz Park","NY","Hudson","Columbia County",12014,1428,0.00634249471458774,0.0221904080171797,0.0515463917525773,566
2019-04-30,"Goldsby","OK","Oklahoma City","McClain County",12015,1202,0.0067001675041876,0.0134907251264755,0.00501672240802676,513
2019-04-30,"Malin","OR","Klamath Falls","Klamath County",12016,1115,0.0036003600360036,0.00996376811594203,-0.0346320346320346,483
2019-04-30,"Ocean Park","WA",,"Pacific County",12017,1346,0.000743494423791822,0.00223380491437081,0.00673148840688108,1266
2019-04-30,"Kent Acres","DE","Dover","Kent County",12018,1311,0.00306044376434583,0.0131375579598145,0.0298507462686567,704
2019-04-30,"Dreher","PA",,"Wayne County",12019,1234,-0.00323101777059774,-0.00883534136546185,-0.00483870967741936,635
2019-04-30,"Temple","PA","Reading","Berks County",12020,1187,-0.00168208578637511,-0.00168208578637511,0.0215146299483649,462
2019-04-30,"Kelso","TN",,"Lincoln County",12021,921,0.00655737704918033,0.00545851528384279,0.0383314543404735,621
2019-04-30,"Scott","PA","Bloomsburg-Berwick","Columbia County",12022,1326,-0.0214022140221402,-0.0349344978165939,-0.025,722
2019-04-30,"Mc Henry","MD",,"Garrett County",12023,1564,-0.0126262626262626,-0.024329382407985,-0.00318674314850223,2039
2019-04-30,"Ogema","MN",,"Becker County",12024,1341,-0.00223214285714286,0,0.0411490683229814,535
2019-04-30,"McCord","OK","Tulsa","Osage County",12025,965,0.00941422594142259,0.030982905982906,0.0794183445190157,541
2019-04-30,"Soulsbyville","CA","Sonora","Tuolumne County",12026,1484,0.0040595399188092,0.010211027910143,0.0115882753919564,681
2019-04-30,"Earth","TX",,"Lamb County",12027,1006,-0.00297324083250743,-0.0069101678183613,-0.0214007782101167,462
2019-04-30,"Freedom","PA","Pittsburgh","Beaver County",12028,829,-0.00120481927710843,-0.00240673886883273,0.0493670886075949,557
2019-04-30,"Woodburn","KY","Bowling Green","Warren County",12029,1151,0.00261324041811847,0.00611888111888112,0.043517679057117,480
2019-04-30,"Wymore","NE","Beatrice","Gage County",12030,890,-0.00669642857142857,0.00678733031674208,-0.0089086859688196,613
2019-04-30,"Foley","MN","St. Cloud","Benton County",12031,1240,-0.0119521912350598,-0.024390243902439,0.00731112916328188,847
2019-04-30,"Phippsburg","ME","Portland-South Portland","Sagadahoc County",12032,1539,0.00719895287958115,0.0065402223675605,-0.0773381294964029,1745
2019-04-30,"Ocean Gate","NJ","New York-Newark-Jersey City","Ocean County",12033,1650,0.000606428138265616,0.00243013365735115,0.0306058713304185,1083
2019-04-30,"Jefferson","NY","Albany-Schenectady-Troy","Schoharie County",12034,1402,0.00573888091822095,0.00646087580760948,0.0316409124356144,557
2019-04-30,"Sidney","MI","Grand Rapids-Wyoming","Montcalm County",12035,923,-0.00431499460625674,-0.00645855758880517,0.0524515393386545,467
2019-04-30,"Camden","MS","Jackson","Madison County",12036,1217,0.0158597662771285,0.0703605980650836,0.118566176470588,434
2019-04-30,"Arrington","VA","Charlottesville","Nelson County",12037,1159,-0.00172265288544358,-0.00172265288544358,0.0293072824156306,841
2019-04-30,"Bell Acres","PA","Pittsburgh","Allegheny County",12038,1587,0.00890019071837254,0.0160051216389245,0.00697969543147208,580
2019-04-30,"Russell","MA","Springfield","Hampden County",12039,1698,-0.0104895104895105,-0.00585480093676815,0.0699432892249527,496
2019-04-30,"Vergas","MN","Fergus Falls","Otter Tail County",12040,1281,-0.0191424196018377,-0.0375657400450789,-0.0138568129330254,1030
2019-04-30,"Mason","NH","Manchester-Nashua","Hillsborough County",12041,1883,-0.00159066808059385,-0.0058078141499472,0.0519553072625698,695
2019-04-30,"Hammond","NY","Ogdensburg-Massena","Saint Lawrence County",12042,1326,-0.0133928571428571,-0.0335276967930029,-0.0141263940520446,493
2019-04-30,"Blanchard","ID","Sandpoint","Bonner County",12043,1132,0.00354609929078014,0.0170709793351303,0.136546184738956,745
2019-04-30,"Saint John","KS",,"Stafford County",12044,665,0.0106382978723404,0.024653312788906,0.0262345679012346,592
2019-04-30,"Bayou Vista","TX","Houston-The Woodlands-Sugar Land","Galveston County",12045,1816,-0.0021978021978022,-0.00765027322404372,-0.0071077091306725,1089
2019-04-30,"Noank","CT","Norwich-New London","New London County",12046,1851,0.0120284308365227,0.0220872446162341,-0.0313971742543171,852
2019-04-30,"Tahuya","WA","Shelton","Mason County",12047,1411,-0.00141542816702052,-0.0105189340813464,0.0475129918337045,945
2019-04-30,"Cambridge City","IN","Richmond","Wayne County",12048,752,-0.00529100529100529,-0.00660501981505945,0.0401106500691563,1018
2019-04-30,"Bellmont","NY","Malone","Franklin County",12049,1424,0.0113636363636364,0.01932712956335,0,487
2019-04-30,"Cedar Hill","MO","St. Louis","Jefferson County",12050,1071,-0.00186393289841566,0.0190294957183635,0.0917431192660551,635
2019-04-30,"Redfield","IA","Des Moines-West Des Moines","Dallas County",12051,1095,0.00643382352941176,0.00921658986175115,-0.0544041450777202,621
2019-04-30,"Hickory Corners","MI","Grand Rapids-Wyoming","Barry County",12052,1430,-0.00900900900900901,-0.0158293186510668,-0.0238907849829352,1106
2019-04-30,"Loon Lake","WA","Spokane-Spokane Valley","Stevens County",12053,1457,-0.00205479452054795,-0.00137080191912269,0.0466954022988506,2055
2019-04-30,"Atkinson","NC","Wilmington","Pender County",12054,867,0.00115473441108545,0.00463499420625724,0.0471014492753623,631
2019-04-30,"Wilber","NE",,"Saline County",12055,1000,-0.015748031496063,-0.0328820116054159,-0.0783410138248848,551
2019-04-30,"Effingham","KS","Atchison","Atchison County",12056,909,0,-0.0119565217391304,-0.00872410032715376,486
2019-04-30,"Rushsylvania","OH","Bellefontaine","Logan County",12057,941,0.00106382978723404,0.00426894343649947,0.0306681270536692,460
2019-04-30,"Odebolt","IA",,"Sac County",12058,834,-0.003584229390681,-0.00477326968973747,0.0270935960591133,548
2019-04-30,"Rudolph","OH","Toledo","Wood County",12059,1071,0.00847457627118644,0.0122873345935728,-0.0908319185059423,520
2019-04-30,"Frenchtown","NJ","New York-Newark-Jersey City","Hunterdon County",12060,2068,0.000968054211035818,0.00339640950994663,-0.000483325277912035,463
2019-04-30,"Saint George","MO","St. Louis","Saint Louis County",12061,966,0.00311526479750779,0.0189873417721519,0.0853932584269663,759
2019-04-30,"East Deer","PA","Pittsburgh","Allegheny County",12062,891,0.00224971878515186,0.0136518771331058,0.00906002265005663,703
2019-04-30,"Pilot Rock","OR","Hermiston-Pendleton","Umatilla County",12063,1223,-0.0145044319097502,-0.0293650793650794,0.0251466890192791,681
2019-04-30,"North Redington Beach","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",12064,2883,0.00208550573514077,0.0154984149348362,0.0133567662565905,1424
2019-04-30,"Cecil","PA","Pittsburgh","Washington County",12065,1482,-0.00269179004037685,-0.0106809078771696,-0.0326370757180157,666
2019-04-30,"Bolinas","CA","San Francisco-Oakland-Hayward","Marin County",12066,4734,0.00360398558405766,0.00211685012701101,0.0134874759152216,644
2019-04-30,"Dallas","IA","Pella","Marion County",12067,861,0.00232828870779977,0.00701754385964912,0.0153301886792453,627
2019-04-30,"Reevesville","SC","Charleston-North Charleston","Dorchester County",12068,1309,-0.00304645849200305,-0.00304645849200305,0.0556451612903226,525
