"RegionName","City","State","Metro","CountyName","SizeRank","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11","2018-12","2019-01","2019-02","2019-03","2019-04"
"Noble Square","Chicago","IL","Chicago-Naperville-Elgin","Cook County",334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2795,2550,2500,2500,2500,2450,2400,2395,2195,2425,2495,2375,2300,2500,2600,2700,2600,2550,2500,2475,2400,2395,2395,2700,2706,2700.5,2700
"Oakland","Pittsburgh","PA","Pittsburgh","Allegheny County",335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825,1800,1800,1700,1650,1650,1697.5,1600,1600,1550,1500,1595,1800,1800,1650,1700,1750,1700,1672.5
"Mount Washington","Pittsburgh","PA","Pittsburgh","Allegheny County",336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,1300,1299.5,1250,1300,1425,1399.5,1299,1375,1410,1400,1299.5,1350,1300,1299.5,1297,1250,1249,1200,1250,1300,1200,1299,1300,1299,1299,1350
"Spring Hill","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3300,3300,3275,3300,3100,3000,3000,2775,2775,2800,2800,3000,3300,3300,3300,3275,3200,3000,2800,3000,3000,3000,3000,3350,3350,3350
"North By Northwest","Lubbock","TX","Lubbock","Lubbock County",338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995,975,1100,1100,1075,1000,997.5,995,999,995,995,995,975,997
"South-West Coconut Grove","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3500,3500,3350,3550,3500,3500,3500,3300,3125,3350,3500,3500,3500,3500,3600,3700,3550,3500,3950,3875,3875,3600,3450,3500,3700,3500,3500
"Kenwood","Chicago","IL","Chicago-Naperville-Elgin","Cook County",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2492,2329,2314,2353.5,2338,2338,2303,2495,2495,2495,2495,2495,2500,2500,2457,2480,2493,2513.5
"Brewerytown","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,1647.5,1450,1475,1550,1350,1472.5,1550,1500,1600,1512.5,1500,1362.5
"Isle of Normandy","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3790,3899,3745,3900,4150,3795,3790,4450,4200,4200,4200,4000,4000,3899,3899,3820,3500,3790,4200,4200,4150,3992.5,4200,4100
"Chestnut Hill","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3200,3200,3200,3200,3200,3170,3200,3200,3200,3300,3200,3200,3200
"Hillcrest","Jacksonville","FL","Jacksonville","Duval County",344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,958,958,958,958,958,958,958,955,955,955,955,955
"Deerwood","Jacksonville","FL","Jacksonville","Duval County",345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314,1395,1400,1549,1495,1495,1495,1495,1550,1595,1555,1540,1450,1567,1435,1571,1546,1599,1675,1697.5,1719,1895,1990,1990,1922.5,1990,1805,1722
"Old North Columbus","Columbus","OH","Columbus","Franklin County",346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,1295,1295,1200,1200,1195,1150,1150,1195,1400,1324.5,1299,1250,1262.5,1275,1275,1250,1300,1250,1295,1430,1430,1300,1300,1299,1250,1200,1282.5
"West Woodlawn","Chicago","IL","Chicago-Naperville-Elgin","Cook County",347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100,1150,1150,1200,1150,1200,1200,1150,1150,1150,1150,1150,1150,1139,1128,1150,1150,1200,1200,1200,1200,1150,1150,1150,1150,1150,1125,1150,1150
"Newton Upper Falls","Newton","MA","Boston-Cambridge-Newton","Middlesex County",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3000,3400,3000,3000,2812.5,2700,2700,2850,2700,2700,2700,2800,2800
"Mantua","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia County",349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2095,1950,2100,2010,2017.5,1895,1895,1825,1800,1800,2050,2100,1800,1975,1900,1910
"Federal Hill","Providence","RI","Providence-Warwick","Providence County",350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1500,1500,1500,1500,1400,1372.5,1400,1450,1495,1425,1500,1587,1585,1525,1600,1650,1500,1500,1412.5,1400,1462.5,1500,1500,1500,1500,1500
"Baldwin Park","Orlando","FL","Orlando-Kissimmee-Sanford","Orange County",351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345,2450,2425,2455,2445,2500,2500,2435,2372.5,2195,2280,2300,2290,2481,2385,2400,2442.5,2472.5,2464,2405,2450,2485,2400,2240,2320,2300,2467.5,2475
"Wellington-Harrington","Cambridge","MA","Boston-Cambridge-Newton","Middlesex County",352,,,,,,,,,,,,,,,,,,,,,,,,,,,,2650,2800,2950,3000,2725,2775,2800,2850,2800,2800,2800,2800,3050,3100,3050,3000,3000,2850,2800,2900,2900,2900,2800,2975,3000,3100,3150,3000,3000,2900,2800,2700,2792.5,3000,3200,3250,3250,3300,3300,3380,3175,3300,3000,3000,3000,2950,2850,3000,3150,3350,3400,3295,3200,3200,2995,2825,3000,2850,3000,3300,3450,3400,3400,3300,3200,3300,3375,3200,3200,3175,3300,3300,3300
"Victoria Park","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3000,3425,3462.5,3275,3000,3350.5,3152,3000,2985,2850,2850,2925,3225,3200,3550,3500,3750,3500,3400,3112.5,3172,3299,3225,3475,3500,3800,3800,3750
"South Central Beach","Hollywood","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7999,7900,7550,7900,7949.5,7900,6900,6900,6500,6500,6550,6500
"Imperial Point","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3025,3025,2955,3025,3025,2955,2955,2820,2730,2825,2550,2687.5
"Southside Flats","Pittsburgh","PA","Pittsburgh","Allegheny County",356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740,1740,1700,1700,1650,1600,1737.5,1700,1600,1600,1800,1950,1975,2000,1900,1935,1922.5,1887.5
"Heart of Lubbock","Lubbock","TX","Lubbock","Lubbock County",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.5,1100,1100,1150,1100,1100,1000,950,900,900,950,900,900,1025,1025,1072.5
"Binz","Houston","TX","Houston-The Woodlands-Sugar Land","Harris County",358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250,2950,2962.5,2764,2950,2950,2750,2650,2500,2425,2360,2550,2700,2628.5
"Magoun Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3150,3000,3000,2900,2900,2700,2700,2650,2574.5,2550,2650,2800,2850,2850,2900,2800,2600,2400,2400,2600,2775,2900,2800,3000
"Tech Terrace","Lubbock","TX","Lubbock","Lubbock County",360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.5,1425,1400,1400,1395,1400,1250,1200,1200,1200,1295,1500,1600,1500,1495,1400,1400,1200,1150,1172.5,1112.5,1200,1275,1400,1500,1500,1400
"Ruskin Heights","Kansas City","MO","Kansas City","Jackson County",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,825,812.5,800,825,825,775,812.5,825,795,800,825,825,825,825,845,825,825,850,850,825,850,847.5,850,850,850
"Aspinwall Hill","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3100,3150,3200,3300,3200,3200,3200,3000,3197.5,3200,3200,3200,3200,3200,3300,3300,3200,3100,3100,3100,3100,3200,3200,3250,3250,3250
"Central Hill","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2990,2900,2900,2937.5,3000,3100,3300,3200,3000,3000,3000,2825,3000,3100,3000,3000,2950,2850,2850,3200,3150,3200,3000,3000,3000
"Wrigleyville","Chicago","IL","Chicago-Naperville-Elgin","Cook County",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2595,2495,2495,2495,2800,2625,2500,2250,2325,2450,2495,2495,2495,2495,2550,2750,2700,2700,2595,2362.5,2350,2300,2400,2450,2450,2497.5,2450
"Ball Square","Somerville","MA","Boston-Cambridge-Newton","Middlesex County",365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2900,3300,3300,3100,3000,3000,3200,3200,3200,2975,2975,3000,3000,3195,3300,3300,3000,3000,3200,3400,3400,3400,3400,3400,3400,3600
"Thornhill","Mobile","AL","Mobile","Mobile County",366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1095,1045,1045,1045,1045
"Lake Ridge","Fort Lauderdale","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550,2531,2474,2400,2473,2461.5,2615,2615,2607.5,2623.5,2607.5,2500,2600
"Northwest Harbor","East Hampton","NY","New York-Newark-Jersey City","Suffolk County",368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33000,30000,30000,28000,25000,25000,25000,27000,23000,25000,24500,21500,19800,18000,18000,17500,18000,18000,18000,20000,19000,20000,20000,20000,20000,19833
"Downtown","Boca Raton","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230,4405,4408,4405,4409,4419,4450,4399,4362,4295,4325,3820,4299,4296,4395,4414
"Lawrence","Brookline","MA","Boston-Cambridge-Newton","Norfolk County",370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3350,3300,3300,3350,3350,3350,3500,3350,3400,3400,3400,3500,3500,3500,3500,3500,3500,3400,3300,3350,3500,3500,3500,3475,3497.5,3500,3472.5
"Fifth Ward","Newport","RI","Providence-Warwick","Newport County",371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2600,2375,2200,2100,2100,2150,2300,2300,2400,2500,2300
"Orange County Great Park","Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange County",372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425,3500,3500,3500,3500,3500,3500,3500,3500,3600,3650,3600,3600,3525,3500,3500,3500,3500,3550,3550,3625
